tid,text,ts,uid,username,user_screen_name,created_at,timezone,user_description,coordinates,city,country,lang
724304405202374657,"""Quizás la espera se nos hizo larga..."" Es nota que els hi encanten les compres....😂 #me #zara… https://t.co/EZ04ix5vpp",1461522601782,252618628,Elio Da Silva Comí,elio_lilo,Sun Apr 24 18:30:01 +0000 2016,Greenland,Andorrà / Estudiant d'administració i finances/ Projecte d'alguna cosa d'aquí 1 any / Aficionat del @FCBarcelona_cat i @morabancandorra /amant de la lectura,"[1.53171076, 42.50831055]",Andorra la Vella,Andorra,es
724308438445113345,Good evening #Andorra! Sun will set in 30 minutes (local time 20:46) #Sunset #Photo #Photography [24.04.2016],1461523563382,4567387397,PhotoSchedule,PhotoSchedule,Sun Apr 24 18:46:03 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
724309093113012224,Puré de carbassó amb #gomasio i oli d'oliva de primera pressió en fred. #imporexsalut #andorra… https://t.co/ZMOqSEXcLW,1461523719467,2272801392,Imporex Salut,ImporexSalut,Sun Apr 24 18:48:39 +0000 2016,Ljubljana,Especialistes en donar un valor afegit a la teva salut. Especialistas en dar un valor añadido a tu salud.,"[1.5356548, 42.508194]",Escaldes-Engordany,Andorra,und
724323070505312256,Miles de personas han sobrevivido sin amor; ninguna sin agua. @ Isla… https://t.co/spAznBK2oZ,1461527051937,258299433,Fran Javier ⚓,TuPutoLorquinoo,Sun Apr 24 19:44:11 +0000 2016,Amsterdam,"19. Intentas pasar de página, pero bien que dejas doblada la esquina. Instagram:franjavierrrrrrrr¿para que seguir leyendo? Mejor conóceme.","[-1.54654444, 37.40855278]",España,España,es
724330429306818560,@cpaquillo @azucarmoreno hombree por favorrrr claro q las voy a seguir,1461528806412,1729635834,juanjo,juanjo3556,Sun Apr 24 20:13:26 +0000 2016,Madrid,"aquí sólo se conjuga el tiempo de una manera: presente del verbo ser, porque el pasado se fue, y el futuro nunca llega.","[-5.9607408, 36.2524943]",España,España,es
724337055799586818,vesprada @ Ordino Principat d'Andorra https://t.co/xKKZDMgX1D,1461530386291,250685375,Marc Serrat,davidloskis,Sun Apr 24 20:39:46 +0000 2016,,,"[1.53419338, 42.55607411]",Ordino,Andorra,und
724337311077552128,"TB- Skiing 😎🎿 #tb @ Andorra la Vella, Andorra https://t.co/DhcJUWrAql",1461530447154,595776576,Dan Stead,_danstead,Sun Apr 24 20:40:47 +0000 2016,London,"18, #WHU #COYI Instagram: _danstead","[1.51667, 42.5]",Andorra la Vella,Andorra,pt
724338872902123520,"Home sweet home...
#RealMadrid #Hala_Madrid #Real_Madrid
#SantiagoBernabeu https://t.co/Mx8G24CtBD",1461530819522,286556630,Mohamed Siddiq,m_siddig,Sun Apr 24 20:46:59 +0000 2016,Abu Dhabi,‏‏‏هذا أنا .. عمري ورق.. حلمي ورق.. طفل صغير في جحيم الموج حاصره الغرق.. ضوء طريد في عيون الأفق يطويه الشفق.. نجم أضاء الكون يوما..... واحترق,"[55.9706732, 25.799524]",Spain,España,en
724341910236700672,"April 24th in Coll Blanc @grandvalira , a cold &amp; snowy winter spring day to enjoy. I was lucky,I… https://t.co/QSTJynLXJg",1461531543679,1696153190,Alex Carballo,AlexCarballo69,Sun Apr 24 20:59:03 +0000 2016,,,"[1.64972273, 42.57882583]",Canillo,Andorra,en
724350800546410496,"""Ja svojim morem plovim, putujem. Sve manje tugujem,sve više ludujem.Jer znam da neko kući čeka me,šta bih da nemam te-sve ti dugujem""",1461533663294,380576840,Miki Novović,MNTrideset5,Sun Apr 24 21:34:23 +0000 2016,Greenland,"Professional Basketball Player(Forward)..God forgives and I don't, I got it tatted in my skin,I'm going straight to hell that's if ballin' is a sin ..#beastlife","[0.52408128, 40.816392]",Spain,España,und
724352571566075904,Kad se izgubi neka utakmica zanimljivo mi je koliko se košarkaških eksperata pojavi sa teorijom kako bi to trebalo.Od konobara do stražara,1461534085538,380576840,Miki Novović,MNTrideset5,Sun Apr 24 21:41:25 +0000 2016,Greenland,"Professional Basketball Player(Forward)..God forgives and I don't, I got it tatted in my skin,I'm going straight to hell that's if ballin' is a sin ..#beastlife","[0.52407982, 40.81641848]",Spain,España,und
724352996725792768,Morning training  #9day @ Andorra (Ordino) https://t.co/FFuTMqNjdx,1461534186904,621312163,Gerard Suarez,DRNOJr,Sun Apr 24 21:43:06 +0000 2016,Amsterdam,en mi mundo,"[1.51926668, 42.58004842]",Ordino,Andorra,en
724356599649845249,Aaaaaaa q mañana es lunes? No me habia dao cuenta joe,1461535045908,1729635834,juanjo,juanjo3556,Sun Apr 24 21:57:25 +0000 2016,Madrid,"aquí sólo se conjuga el tiempo de una manera: presente del verbo ser, porque el pasado se fue, y el futuro nunca llega.","[-5.96096955, 36.2522704]",España,España,es
724366657146249216,"#DiaDeLaMadre🎁
👉🏼Introducir cupón: sevenjefa 👈🏼
¡20% off!
#amor de una madre 
muy #Neverusual 🔝😎
#Bambú #gafasdesol https://t.co/dM5HRTLRy4",1461537443802,2776084585,SEVENSunglasses,Se7enSunglasses,Sun Apr 24 22:37:23 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6955528, 40.4310864]",España,España,es
724367997524168704,Amazing building #segardafamilia#Barcelona https://t.co/AoRDc8164H,1461537763373,287831946,stacieleighjennings,staciej12,Sun Apr 24 22:42:43 +0000 2016,,Actions speak louder than words,"[2.1549561, 41.3923896]",Catalonia,España,en
724376177503272962,#clouds #rain #sky #afterrain #mountain #pyrenees #andorra #lamassana #snow #springbreak @ La… https://t.co/WP5epbhHVC,1461539713632,19331477,Txell Llorach,txellllorach,Sun Apr 24 23:15:13 +0000 2016,Madrid,UX&UI designer,"[1.51444444, 42.54444444]",la Massana,Andorra,und
724381769894604802,Feeling top of the world on my walk in St Julia.  April 2016 #andorra #funfunfun #anotherlevel… https://t.co/XY9LX8VfJD,1461541046962,34923880,Charlie Elliott,DjCharliekid,Sun Apr 24 23:37:26 +0000 2016,Madrid,The problem with the world is that the intelligent people are full of doubts while the stupid ones are full of confidence.,"[1.49361111, 42.475]",Sant Julià de Lòria,Andorra,en
724383994696077313,"Sisters 👭😍 @ Andorra la Vella, Andorra https://t.co/gJ7kCnUroU",1461541577396,103070359,Andrea Collazos,AndreaCollazos,Sun Apr 24 23:46:17 +0000 2016,Madrid,"27. Las palabras se olvidan, los momentos vividos siempre serán recordados.
On the top of the world. Yesterday is History, Today is a Gift, Tomorrow is Mystery.","[1.51667, 42.5]",Andorra la Vieja,Andorra,es
724461696979480578,Good morning #Andorra! Sun will rise in 30 minutes (local time 06:55) #Sunrise #Photo #Photography [25.04.2016],1461560103064,4567387397,PhotoSchedule,PhotoSchedule,Mon Apr 25 04:55:03 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
724481094700138496,"¡¡¡ Buenos días !!! 
Hacer sentir la marca al cliente https://t.co/eKD99m8rLj por @fransinaia  
#fidelizar #branding #marketing",1461564727841,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 06:12:07 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6955344, 40.4311023]",España,España,es
724482203946725376,RT Qué gran trabajo hemos visto c/ estupendos #profesionales #MarcaEspaña #humanbrand #camisetanuvj #SEVENSunglasses https://t.co/Fnf7oVoxvT,1461564992306,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 06:16:32 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.695551, 40.4310885]",España,España,es
724487299367612416,"RT 
lo procuramos siempre, Francisco !!! 
Nuestro producto y el CLIENTE van primero !! :-)
#FelizLunes https://t.co/n3yH4q5Qcf",1461566207149,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 06:36:47 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6954957, 40.4310939]",España,España,es
724488731705659392,"Qué modelo #SEVENSunglasses te gusta más ? 
¡¡ Tu opinión nos importa, nos ayuda a crecer !! #bambu",1461566548645,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 06:42:28 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6954718, 40.4311375]",España,España,es
724494327695708160,"""No me arrepiento de este amor"" ❤️ @ Canillo https://t.co/p4UTnsdyf7",1461567882833,155001612,Sofi Craveli,soficra,Mon Apr 25 07:04:42 +0000 2016,Santiago,"Antes de morir...VIVE,AMA,SUEÑA  ❤️","[1.6, 42.56666667]",Canillo,Andorra,es
724499926357540864,"Compartimos mentalidad #knowmad  vía @Raquelroca https://t.co/7xf95tuhj2 c/ nuestra filosofía #neverusual 
¿ Te unes a nuestra comunidad ?",1461569217658,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 07:26:57 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6955714, 40.4311409]",España,España,es
724531399659806720,https://t.co/rCEd7S8Cwe,1461576721478,2318945103,Saul,Gentemorion,Mon Apr 25 09:32:01 +0000 2016,,A veces es mejor guardar silencio,"[-3.5458389, 41.4297973]",España,España,und
724531703247724546,"RT 
Lo VEMOS y lo compartimos, Raquel una #comunidad como el #bambu qué no para de crecer
Graciasss !! :-) https://t.co/59xbA2Jkzr",1461576793859,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 09:33:13 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6940768, 40.4268117]",España,España,es
724532176398749696,@nuvj1 ¡¡¡ gracias por ser #humanbrand  !!! :-),1461576906667,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 09:35:06 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6941531, 40.4268213]",España,España,es
724537459103674368,Rueda de prensa preparada!!!! @vivand_ #estilvivand #shopping… https://t.co/B87GqeC0b0,1461578166162,433555346,pacodelgadoj,xourum1,Mon Apr 25 09:56:06 +0000 2016,,Digital Marketing producer for fashion brands and design network communication. Escribo (cuando puedo) en http://elmarketingylamoda.blogspot.com,"[1.5355509, 42.50807574]",Escaldes-Engordany,Andorra,es
724537549235077120,Tenemos Puntos de Venta c/ #esencia #nature @hmbdianaburillo  #customerexperience y #LasBlancasDeEspejo #gafasdesol https://t.co/uYVdqnYyz7,1461578187651,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 09:56:27 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6941017, 40.4268407]",España,España,es
724539259697397761,"Si! Punto Venta c/ #esencia  #customerexperience @hmbdianaburillo 
#LasBlancasDeEspejo #LasRojasDeEspejo #Madrid https://t.co/W69V15tHHp",1461578595457,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 10:03:15 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.694063, 40.42684]",España,España,es
724541048458993664,"Dia off para mi, matecito para él!! 🤗 #paseito #solcito #primavera… https://t.co/caVn6iiwMW",1461579021931,155001612,Sofi Craveli,soficra,Mon Apr 25 10:10:21 +0000 2016,Santiago,"Antes de morir...VIVE,AMA,SUEÑA  ❤️","[1.51306588, 42.50315721]",Andorra la Vieja,Andorra,es
724545917983031296,"Asian Touch bracelets are always a good choice. Shopping link in BIO 🔝
#shiori #shiorijewellery… https://t.co/t4VmYClrL1",1461580182916,790137806,SHIORI JEWELLERY,shiorijewellery,Mon Apr 25 10:29:42 +0000 2016,Amsterdam,Handmade and chic jewellery with a timeless design and nuances from the 20's.,"[1.51306588, 42.50315721]",Andorra la Vieja,Andorra,en
724549428368007169,Dormilón que es! 🐶🐸😍 @ La Margineda https://t.co/c0iVVmqLLz,1461581019857,847953108,Adel Duran,Cubanito23A,Mon Apr 25 10:43:39 +0000 2016,,◆ 23 ◆   ⚽,"[1.49045, 42.48587]",San Julián de Loria,Andorra,es
724558492338642944,Les Réseaux d'Initiative Publique créent de l'emploi  https://t.co/2mJsnbaEkk,1461583180876,2436930193,Gers Numérique,GersNumerique,Mon Apr 25 11:19:40 +0000 2016,,Gers Numérique rassemble Conseil Departemental et Communautés de Communes du Gers pour le deploiement du Très Haut Débit. 100% des Gersois à +de 8Mbit/s en 2017,"[0.93153739, 44.91229378]",France,France,fr
724558903632113664,"Después de cerrar un buen proyecto, nos vamos a comer con el equipo de @teoriadiagonal (@ Marisqueria Don Denis) https://t.co/XT5o4edM0e",1461583278936,146564048,Lluís Serra,Lluis_Serra,Mon Apr 25 11:21:18 +0000 2016,Madrid,"Formador de Nuevas Tecnologías, Marketing Digital, eCommerce y Redes Sociales. Digital Manager y Estratega de Proyectos Disruptivos. Conferenciante y Provocador","[1.5362903, 42.50834498]",Escaldes-Engordany,Andorra,es
724560447727349760,Es mejor perderse que nunca embarcar 🌾💭 @ Vallnord Pal Arinsal https://t.co/igQHGOvj4q,1461583647077,520281767,Saru,SaraEdhbd,Mon Apr 25 11:27:27 +0000 2016,Madrid,"18. -Lo siento, te quiero, gracias.- 
Athletic Club. 
LAS COSAS BUENAS NO DEBERÍAN CAMBIAR NUNCA. 
Melendi. 
The show must go on.","[1.51811596, 42.57298308]",Ordino,Andorra,es
724574678195572736,#primavera #xop #shauzer #lacortinada #andorraworld #igersandorra #pepovazquez @ La Cortinada… https://t.co/tyZSFRbdDF,1461587039885,226718100,Pepo Vazquez,pepovazquez9,Mon Apr 25 12:23:59 +0000 2016,Paris,,"[1.51850615, 42.57289018]",Ordino,Andorra,und
724577655467724800,No hay subida sin bajada y no hay bajada sin subida 🌲🎢❄ #memories #winter #rollercoaster… https://t.co/BmqOI1iaP4,1461587749722,1397139402,David Masiá,DavidMasi95,Mon Apr 25 12:35:49 +0000 2016,Madrid,20 • Comunicación Audiovisual • Apasionado de la TV • En busca de nuevos retos • Curioso por naturaleza • Upgrading...,"[1.50229544, 42.44224471]",San Julián de Loria,Andorra,es
724590976573030400,"Aplica cupón descuento : sevenjefa  Tendrás #gafasdesol #bambu #polarizadas 
#DiaDeLaMadre #FelizLunes 
¡ 20% off ! https://t.co/RiAhcl5AEV",1461590925721,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 13:28:45 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6957783, 40.4248701]",España,España,es
724593129576386560,#lemanlake #epickayaks #sun #fog #alone #happyness #zen #kayak #kayaklifestyle #olympuscamera… https://t.co/MUPwFslMWj,1461591439037,493013142,Citizen Lake,GeraldRebet,Mon Apr 25 13:37:19 +0000 2016,,"Photographe du Lac Leman en Kayak, livres, calendriers...","[6.55, 46.43333333]",France,France,und
724595954402238465,#aildesours #wildgarlic far as the eye can see @ Lake Geneva https://t.co/FYizaFHACC,1461592112528,396403469,Susan McKenna Grant,LaPetraia,Mon Apr 25 13:48:32 +0000 2016,Rome,,"[6.55, 46.43333333]",France,France,en
724596491621273601,tq @ Andorra https://t.co/QrehqETFxQ,1461592240611,1018248012,Austin,argentino_javi,Mon Apr 25 13:50:40 +0000 2016,Amsterdam,Dicen por ahí que hay que besar muchos sapos para encontrar la princesa adecuada,"[1.5, 42.5]",Andorra la Vieja,Andorra,in
724597399163965440,#IncDGT el 22-03-2016 12:28:00 tipo #OBRA ( ) #BLANCO   en #LLEIDA (LLES DE CERDANYA) vía #LV4036 #PK4_5 AMBOS SENTIDOS,1461592456986,628321504,trafficspain06,trafficspain06,Mon Apr 25 13:54:16 +0000 2016,Athens,Tweet to traffic information in Cataluña,"[1.6882373, 42.3771842]",Lles de Cerdanya,España,es
724605408271314944,"¡¡¡ Hemos llegado !!! 4900 #likes en nuestra #fanpage https://t.co/JpXXEpUQPa de @facebook 
Graciasss !!
¿ Ya tienes tus #SEVENSunglasses ?",1461594366506,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 14:26:06 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6957214, 40.4248362]",España,España,es
724606115670032384,"RT nos gustaaaa, Lorena. Lo VEMOS !! :-) https://t.co/QTrVuFAohT",1461594535163,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 14:28:55 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6958262, 40.4248939]",España,España,es
724606467718942720,@iulia27_ @pineapple138 @pilotaipunt @AnaMironMarin @vizacaino24 https://t.co/OehFPzGcaj,1461594619098,432894790,Maite,MaiteMedinazaha,Mon Apr 25 14:30:19 +0000 2016,Hawaii,Mi BaRçA del alma. Jorge Lorenzo. Justicia social. Tu actitud justifica la mía! ♡♡ - 31/1,"[-3.2183106, 39.3946284]",España,España,und
724608136842231809,Lo VEMOS https://t.co/0fcGiZA8oB #saludvisual #Farmacias https://t.co/0fcGiZA8oB se suman a  comunidad #neverusual https://t.co/raRMJWLKCZ,1461595017048,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 14:36:57 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6957634, 40.4248582]",España,España,es
724609892963770369,"¡¡ Tú eliges la comunidad a la que quieres pertenecer !! 
A votaaaarrrr !!! :-)",1461595435740,2776084585,SEVENSunglasses,Se7enSunglasses,Mon Apr 25 14:43:55 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6957606, 40.4248733]",España,España,es
724617403418685441,I'm at SieMatic in Andorra la Vella https://t.co/vADQjccBoT,1461597226372,146564048,Lluís Serra,Lluis_Serra,Mon Apr 25 15:13:46 +0000 2016,Madrid,"Formador de Nuevas Tecnologías, Marketing Digital, eCommerce y Redes Sociales. Digital Manager y Estratega de Proyectos Disruptivos. Conferenciante y Provocador","[1.51731895, 42.50550731]",Andorra la Vieja,Andorra,es
